"url";"agents_name";"agents_job"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/21675166?view=summary";"José René Ramirez Rivera";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/12697844?view=summary";"Salah Abdessatar";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/28397482?view=summary";"Hubert Lavallée";"Chartered Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/22215998?view=summary";"Huiyun Zhang";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/23712966?view=summary";"Amélie Couture";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-rosemont-la-petite-patrie/23712966?view=summary";"Pegah Sonboltar";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-anjou/11247773?view=summary";"Geneviève Langevin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~dollard-des-ormeaux/27081229?view=summary";"Jordan Corber";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~dollard-des-ormeaux/27081229?view=summary";"Yona Corber";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-laurent/16309983?view=summary";"Tianshu Liu";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-laurent/16309983?view=summary";"Qiang Zhong";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-laurent/16309983?view=summary";"Garo Tanousian";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-mercier-hochelaga-maisonneuve/19038734?view=summary";"Norma Gagné Courtier Immobilier Inc.";"Business corporation owned by a Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/10783821?view=summary";"Jean-Philippe Loiselle";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/15169821?view=summary";"Florence Lezmy";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/13647000?view=summary";"Geneviève Langevin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/13295695?view=summary";"Carl-Rémillard Fontaine";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/25847341?view=summary";"Marc Haccoun";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/12224704?view=summary";"Phil Casacalenda";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/11063519?view=summary";"Leonard Rebner";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/19615390?view=summary";"Jill Shpritser";"Chartered Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/18049808?view=summary";"Elise Oiknine";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/24743276?view=summary";"Luis Fenero";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/27430345?view=summary";"Dominique Avon";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25805483?view=summary";"Judy Litvack";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25805483?view=summary";"Christina Miller";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/21469803?view=summary";"René Vincent";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/15733215?view=summary";"Martin Lemay";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/15733215?view=summary";"Andréa Hamel";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/11501806?view=summary";"Joël Lallouz";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-laurent/25456837?view=summary";"Saeed Assadian";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~cote-saint-luc/19775906?view=summary";"Lev Golberg";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~pointe-claire/24589575?view=summary";"Navin Somani";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10326550?view=summary";"Jian Ping Mao";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10326550?view=summary";"Jie Ke Immobilier Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/16020065?view=summary";"Joseph Montanaro";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-ahuntsic-cartierville/16726044?view=summary";"Gérard Larose";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/25416924?view=summary";"William Latreille Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/25416924?view=summary";"Camille Bernier";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/12812672?view=summary";"José René Ramirez Rivera";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/12781912?view=summary";"Dominic Leduc";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~dollard-des-ormeaux/18251476?view=summary";"Mariya Plavskaya";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/24940686?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10104622?view=summary";"Monica Genest inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10104622?view=summary";"Jiesi Zhou";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~westmount/12565374?view=summary";"Andrew Blundell";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~westmount/12565374?view=summary";"Catherine Gardner";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/9872786?view=summary";"Jonathan Ehrlick";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/9872786?view=summary";"Joséphine Aubin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/19237411?view=summary";"Béatrice Baudinet";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/20277285?view=summary";"Patricia Benezra";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/23635461?view=summary";"Roderick Waked";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/21885300?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~dollard-des-ormeaux/22000216?view=summary";"Sophian Mian";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~dollard-des-ormeaux/20526324?view=summary";"Emad Faddoul";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/14780964?view=summary";"Chérine Noaman";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/14780964?view=summary";"Dejan Konjikusic";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/26614309?view=summary";"Eleni Helen Hiotis";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/26614309?view=summary";"Pauline Hiotis";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/26807927?view=summary";"Martin Rouleau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/16557025?view=summary";"Tarik Menguit";"Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-plateau-mont-royal/26498993?view=summary";"Seta Donabedian";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/17909887?view=summary";"Lin Guo";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/21146308?view=summary";"Jonathan Assouline";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/10873370?view=summary";"Muminul Chowdhury";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/12929622?view=summary";"Roger Bergeron";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/12929622?view=summary";"John Auger";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ahuntsic-cartierville/21139511?view=summary";"Joelle Bitar";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25971667?view=summary";"Yucong Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/duplexes~for-sale~montreal-villeray-saint-michel-parc-extension/25872263?view=summary";"Xin Li Sun";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/12906073?view=summary";"Karina Macknish";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~pointe-claire/26716513?view=summary";"Wenjun Zhang";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/27030553?view=summary";"Marco Roux";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/12169914?view=summary";"Joelle Bitar";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/12341696?view=summary";"Kévin Perreault";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/12341696?view=summary";"Vincent Gaudreau-Bussière";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~pointe-claire/13199609?view=summary";"Bindu Patel";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/4plex~for-sale~montreal-montreal-nord/19598033?view=summary";"Wilkens Cassy";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/10663954?view=summary";"Adrienne Hindle";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/10663954?view=summary";"Manon Cardin";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/23878673?view=summary";"Dany Papadopoulos";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/23878673?view=summary";"Lyne Bélanger";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-pierrefonds-roxboro/17810555?view=summary";"Mauricio Cancino";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/17666358?view=summary";"Félix Vinci";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/17666358?view=summary";"Félix Tan";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/22717108?view=summary";"Emanuele Borsellino";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/22717108?view=summary";"Daniel Galarneau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/18683782?view=summary";"Eric Tanios";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/19646772?view=summary";"Alain Servant";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/27368422?view=summary";"Joseph Morcos";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/17755334?view=summary";"Marie-Josée Gaudreault";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-ville-marie/24400627?view=summary";"Marie Champagne";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-ville-marie/24400627?view=summary";"Catherine Parent";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/24650746?view=summary";"Kawtar Afiri";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/24650746?view=summary";"Serge Labelle";"Residential Real Estate Broker"
